latitude,longitude,altitude(feet),ascent(feet),speed(mph),distance(feet),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet),time(millisecond),datetime(utc),datetime(local),satellites,pressure(Pa),temperature(F),voltage(v),home_latitude,home_longitude,velocityX(mph),velocityY(mph),velocityZ(mph),pitch(deg),roll(deg),yaw(deg),powerlevel,isflying,istakingphoto,remainPowerPercent,remainLifePercent,currentCurrent,currentElectricity,currentVoltage,batteryTemperature,dischargeCount,flightmode,isMotorsOn,isTakingVideo,Rc_elevator,Rc_aileron,Rc_throttle,Rc_rudder,Rc_gyro,timestamp,Battery_Cell1,Battery_Cell2,Battery_Cell3,Battery_Cell4,Battery_Cell5,Battery_Cell6,Dronetype,AppVersion,Planename,FlyControllerSerialNumber,RemoteSerialNumber,BatterySerialNumber,CENTER_BATTERY.productDate,CENTER_BATTERY.serialNo,CENTER_BATTERY.fullCapacity,CENTER_BATTERY.productDateRaw,pitchRaw,rollRaw,yawRaw,gimbalPitchRaw,gimbalRollRaw,gimbalYawRaw,flyState,altitudeRaw,speedRaw,distanceRaw,velocityXRaw,velocityYRaw,velocityZRaw,data_reuse,App_Tip,App_Warning,downlinkSignalQuality,uplinkSignalQuality,transmissionChannel,rcModeSwitch,rcHome,rcPause,rcTransform,rcJoystickMode,appMode,FlyControllerSerialNumber_legacy,RemoteSerialNumber_legacy,BatterySerialNumber_legacy,Battery2SerialNumber,frontAvoidDist,backAvoidDist,isBrakingToAvoid
64.855355,-147.858570,1,1,1.14,0,1,1,1.14,0,0,2018-02-16 21:15:26.199,2018-02-16 12:15:26.200,16,0,0.00,12.618000,64.855355,-147.858570,-0.22,0.00,-1.12,0,-2,32,0,1,0,97,100,-2838,3759,12618,2921.50,0,TakeOff,1,0,0,0,0,0,0,1518815726199,4257,4250,4248,0,0,0,13,Litchi_iOS_2.1.1,N973UA MAVIC PRO,08RDEB7P01039H,08XLEAM006035J,093AECR03303DE,,0,3856,0,8,-21,322,138,0,320,11,4,5.10,0.90,-1,0,-5,0,,,100,100,0,1,0,0,0,1,0,(null),(null),(null),(null),0.9,0.0,0
64.855355,-147.858570,1,1,1.14,0,1,1,1.14,0,113,2018-02-16 21:15:26.312,2018-02-16 12:15:26.312,16,0,0.00,12.618000,64.855355,-147.858570,-0.22,0.00,-1.12,-1,-2,32,0,1,0,97,100,-2838,3759,12618,2921.50,0,TakeOff,1,0,0,0,0,0,0,1518815726312,4257,4250,4248,0,0,0,13,,,,,,,0,0,0,10,-23,322,138,0,320,11,4,5.10,1.03,-1,0,-5,0,,,100,100,0,1,0,0,0,1,0,,,,,6.8,0.0,0
64.855354,-147.858570,1,1,1.14,0,1,1,1.14,0,197,2018-02-16 21:15:26.397,2018-02-16 12:15:26.397,17,0,0.00,12.618000,64.855355,-147.858570,-0.22,0.00,-1.12,-1,-2,32,0,1,0,97,100,-2838,3759,12618,2921.50,0,TakeOff,1,0,0,0,0,0,0,1518815726396,4257,4250,4248,0,0,0,13,,,,,,,0,0,0,11,-27,322,138,0,320,11,5,5.10,1.13,-1,0,-5,0,,,100,100,0,1,0,0,0,1,0,,,,,6.8,0.0,0
64.855354,-147.858569,1,1,0.89,0,1,1,1.14,0,287,2018-02-16 21:15:26.487,2018-02-16 12:15:26.487,17,0,0.00,12.618000,64.855355,-147.858570,0.00,0.00,-0.89,-1,-3,32,0,1,0,97,100,-2838,3759,12618,2921.50,0,TakeOff,1,1,0,0,0,0,0,1518815726486,4257,4250,4248,0,0,0,13,,,,,,,0,0,0,11,-31,322,138,0,320,11,5,4.00,1.21,0,0,-4,0,,,100,100,0,1,0,0,0,1,0,,,,,6.9,0.0,0
64.855354,-147.858569,1,1,0.89,0,1,1,1.14,0,402,2018-02-16 21:15:26.601,2018-02-16 12:15:26.601,18,0,0.00,12.618000,64.855355,-147.858570,0.00,0.00,-0.89,-1,-3,32,0,1,0,97,100,-2838,3759,12618,2921.50,0,TakeOff,1,1,0,0,0,0,0,1518815726601,4257,4250,4248,0,0,0,13,,,,,,,0,0,0,10,-31,322,138,0,320,11,6,4.00,1.30,0,0,-4,0,,,100,100,0,1,0,0,0,1,0,,,,,6.9,0.0,0
64.855354,-147.858569,1,1,0.89,0,1,1,1.14,0,518,2018-02-16 21:15:26.718,2018-02-16 12:15:26.718,18,0,0.00,12.618000,64.855355,-147.858570,0.00,0.00,-0.89,0,-3,32,0,1,0,97,100,-2838,3759,12618,2921.50,0,TakeOff,1,1,0,0,0,0,0,1518815726717,4257,4250,4248,0,0,0,13,,,,,,,0,0,0,9,-31,321,138,0,320,11,6,4.00,1.39,0,0,-4,0,,,100,100,0,1,0,0,0,1,0,,,,,7.7,0.0,0
64.855354,-147.858569,2,2,0.89,0,2,2,1.14,0,615,2018-02-16 21:15:26.814,2018-02-16 12:15:26.814,18,0,0.00,12.618000,64.855355,-147.858570,0.00,0.00,-0.89,0,-3,32,0,1,0,97,100,-2838,3759,12618,2921.50,0,TakeOff,1,1,0,0,0,0,0,1518815726814,4257,4250,4248,0,0,0,13,,,,,,,0,0,0,7,-32,322,138,0,320,11,6,4.00,1.47,0,0,-4,0,,,100,100,0,1,0,0,0,1,0,,,,,7.7,0.0,0
64.855354,-147.858569,2,2,0.89,0,2,2,1.14,0,694,2018-02-16 21:15:26.893,2018-02-16 12:15:26.893,18,0,0.00,12.618000,64.855355,-147.858570,0.00,0.00,-0.89,0,-3,32,0,1,0,97,100,-2838,3759,12618,2921.50,0,TakeOff,1,1,0,0,0,0,0,1518815726893,4257,4250,4248,0,0,0,13,,,,,,,0,0,0,7,-32,321,138,0,320,11,6,4.00,1.56,0,0,-4,0,,,100,100,0,1,0,0,0,1,0,,,,,7.6,0.0,0
64.855354,-147.858569,2,2,0.89,0,2,2,1.14,0,799,2018-02-16 21:15:26.998,2018-02-16 12:15:26.998,18,0,0.00,12.618000,64.855355,-147.858570,0.00,0.00,-0.89,0,-3,32,0,1,0,97,100,-2838,3759,12618,2921.50,0,TakeOff,1,1,0,0,0,0,0,1518815726998,4257,4250,4248,0,0,0,13,,,,,,,0,0,0,6,-31,321,138,0,320,11,8,4.00,1.63,0,0,-4,0,,,100,100,0,1,0,0,0,1,0,,,,,7.6,0.0,0
64.855354,-147.858569,2,2,0.89,0,2,2,1.14,0,901,2018-02-16 21:15:27.100,2018-02-16 12:15:27.100,18,0,0.00,12.618000,64.855355,-147.858570,0.00,0.00,-0.89,0,-3,32,0,1,0,97,100,-2838,3759,12618,2921.50,0,TakeOff,1,1,0,0,0,0,0,1518815727100,4257,4250,4248,0,0,0,13,,,,,,,0,0,0,6,-33,321,138,0,320,11,8,4.00,1.69,0,0,-4,0,,,100,100,0,1,0,0,0,1,0,,,,,6.5,0.0,0
64.855354,-147.858568,2,2,0.89,0,2,2,1.14,0,1000,2018-02-16 21:15:27.199,2018-02-16 12:15:27.199,18,0,0.00,12.383000,64.855355,-147.858570,0.00,0.00,-0.89,0,-3,32,0,1,0,97,100,-6186,3755,12383,2921.50,0,TakeOff,1,1,0,0,0,0,0,1518815727199,4257,4250,4248,0,0,0,13,,,,,,,0,0,0,6,-36,321,138,0,320,11,8,4.00,1.75,0,0,-4,0,,,100,100,0,1,0,0,0,1,0,,,,,6.5,0.0,0
64.855354,-147.858568,2,2,0.89,0,2,2,1.14,0,1093,2018-02-16 21:15:27.293,2018-02-16 12:15:27.293,18,0,0.00,12.383000,64.855355,-147.858570,0.00,0.00,-0.89,0,-3,32,0,1,0,97,100,-6186,3755,12383,2921.50,0,TakeOff,1,1,0,0,0,0,0,1518815727292,4257,4250,4248,0,0,0,13,,,,,,,0,0,0,6,-37,321,138,0,320,11,8,4.00,1.81,0,0,-4,0,,,100,100,0,1,0,0,0,1,0,,,,,6.2,0.0,0
64.855354,-147.858568,3,3,0.89,0,3,3,1.14,0,1194,2018-02-16 21:15:27.394,2018-02-16 12:15:27.394,18,0,0.00,12.383000,64.855355,-147.858570,0.00,0.00,-0.89,0,-3,32,0,1,0,97,100,-6186,3755,12383,2921.50,0,TakeOff,1,1,0,0,0,0,0,1518815727393,4257,4250,4248,0,0,0,13,,,,,,,0,0,0,6,-33,321,138,0,320,11,10,4.00,1.89,0,0,-4,0,,,100,100,0,1,0,0,0,1,0,,,,,6.2,0.0,0
64.855354,-147.858568,3,3,0.89,0,3,3,1.14,0,1293,2018-02-16 21:15:27.492,2018-02-16 12:15:27.492,18,0,0.00,12.383000,64.855355,-147.858570,0.00,0.00,-0.89,0,-3,32,0,1,0,97,100,-6186,3755,12383,2921.50,0,TakeOff,1,1,0,0,0,0,0,1518815727492,4257,4250,4248,0,0,0,13,,,,,,,0,0,0,5,-32,321,138,0,320,11,10,4.00,1.97,0,0,-4,0,,,100,100,0,1,0,0,0,1,0,,,,,6.2,0.0,0
64.855354,-147.858568,3,3,1.12,0,3,3,1.14,0,1392,2018-02-16 21:15:27.591,2018-02-16 12:15:27.592,18,0,0.00,12.383000,64.855355,-147.858570,0.00,0.00,-1.12,0,-3,32,0,1,0,97,100,-6186,3755,12383,2921.50,0,TakeOff,1,1,0,0,0,0,0,1518815727591,4257,4250,4248,0,0,0,13,,,,,,,0,0,0,6,-33,321,138,0,320,11,11,5.00,2.02,0,0,-5,0,,,100,100,0,1,0,0,0,1,0,,,,,6.2,0.0,0
64.855354,-147.858568,3,3,1.12,0,3,3,1.14,0,1493,2018-02-16 21:15:27.693,2018-02-16 12:15:27.693,18,0,0.00,12.383000,64.855355,-147.858570,0.00,0.00,-1.12,0,-3,32,0,1,0,97,100,-6186,3755,12383,2921.50,0,WP,1,1,0,0,0,0,0,1518815727692,4257,4250,4248,0,0,0,13,,,,,,,0,0,0,7,-37,321,138,0,320,14,11,5.00,2.08,0,0,-5,0,,,100,100,0,1,0,0,0,1,0,,,,,6.2,0.0,0
64.855354,-147.858568,3,3,0.89,0,3,3,1.14,0,1594,2018-02-16 21:15:27.793,2018-02-16 12:15:27.793,18,0,0.00,12.383000,64.855355,-147.858570,0.00,0.00,-0.89,0,-1,32,0,1,0,97,100,-6186,3755,12383,2921.50,0,WP,1,1,0,0,0,0,0,1518815727793,4257,4250,4248,0,0,0,13,,,,,,,0,0,0,2,-18,321,138,0,320,14,12,4.00,2.10,0,0,-4,0,,,100,100,0,1,0,0,0,1,0,,,,,6.2,0.0,0
64.855354,-147.858568,3,3,1.12,0,3,3,1.14,0,1692,2018-02-16 21:15:27.892,2018-02-16 12:15:27.892,18,0,0.00,12.383000,64.855355,-147.858570,0.00,0.00,-1.12,0,-1,32,0,1,0,97,100,-6186,3755,12383,2921.50,0,WP,1,1,0,0,0,0,0,1518815727891,4257,4250,4248,0,0,0,13,,,,,,,0,0,0,2,-18,320,138,0,320,14,12,5.00,2.13,0,0,-5,0,,,100,100,0,1,0,0,0,1,0,,,,,7.2,0.0,0
64.855354,-147.858568,4,4,1.12,0,4,4,1.14,0,1794,2018-02-16 21:15:27.994,2018-02-16 12:15:27.994,18,0,0.00,12.383000,64.855355,-147.858570,0.00,0.00,-1.12,0,-2,32,0,1,0,97,100,-6186,3755,12383,2921.50,0,WP,1,1,0,0,0,0,0,1518815727993,4257,4250,4248,0,0,0,13,,,,,,,0,0,0,6,-22,320,138,0,320,14,12,5.00,2.23,0,0,-5,0,,,100,100,0,1,0,0,0,1,0,,,,,7.2,0.0,0
64.855354,-147.858568,4,4,0.92,0,4,4,1.14,0,1900,2018-02-16 21:15:28.099,2018-02-16 12:15:28.099,18,0,0.00,12.383000,64.855355,-147.858570,0.00,0.22,-0.89,0,-2,32,0,1,0,97,100,-6186,3755,12383,2921.50,0,WP,1,1,0,0,0,0,0,1518815728099,4257,4250,4248,0,0,0,13,,,,,,,0,0,0,7,-26,320,138,0,320,14,12,4.12,2.37,0,1,-4,0,,,100,100,0,1,0,0,0,1,0,,,,,7.7,0.0,0
64.855353,-147.858568,4,4,1.14,0,4,4,1.14,0,1992,2018-02-16 21:15:28.192,2018-02-16 12:15:28.192,18,0,0.00,12.383000,64.855355,-147.858570,0.00,0.22,-1.12,0,-2,32,0,1,0,97,100,-6186,3755,12383,2921.50,0,WP,1,1,0,0,0,0,0,1518815728191,4257,4250,4248,0,0,0,13,,,,,,,0,0,0,6,-27,320,138,0,320,14,13,5.10,2.51,0,1,-5,0,,,100,100,0,1,0,0,0,1,0,,,,,7.7,0.0,0
64.855353,-147.858567,4,4,1.58,0,4,4,1.58,0,2099,2018-02-16 21:15:28.299,2018-02-16 12:15:28.299,18,0,0.00,12.383000,64.855355,-147.858570,0.00,0.22,-1.57,0,-3,32,0,1,0,97,100,-6186,3755,12383,2921.50,0,WP,1,1,0,0,0,0,0,1518815728298,4257,4250,4248,0,0,0,13,,,,,,,0,0,0,5,-31,320,138,0,320,14,13,7.07,2.66,0,1,-6,0,,,100,100,0,1,0,0,0,1,0,,,,,7.7,0.0,0
64.855353,-147.858567,4,4,2.03,0,4,4,2.03,0,2190,2018-02-16 21:15:28.390,2018-02-16 12:15:28.390,18,0,0.00,12.383000,64.855355,-147.858570,0.00,0.22,-2.01,0,-3,32,0,1,0,97,100,-6186,3755,12383,2921.50,0,WP,1,1,0,0,0,0,0,1518815728389,4257,4250,4248,0,0,0,13,,,,,,,0,0,0,5,-39,321,138,0,320,14,15,9.06,2.80,0,1,-8,0,,,100,100,0,1,0,0,0,1,0,,,,,7.7,0.0,0
64.855353,-147.858567,5,5,2.47,0,5,5,2.47,0,2292,2018-02-16 21:15:28.492,2018-02-16 12:15:28.492,18,0,0.00,12.383000,64.855355,-147.858570,0.00,0.22,-2.46,0,-4,32,0,1,0,97,100,-6186,3755,12383,2921.50,0,WP,1,1,0,0,0,0,0,1518815728491,4257,4250,4248,0,0,0,13,,,,,,,0,0,0,3,-41,321,138,0,320,14,16,11.05,2.94,0,1,-11,0,,,100,100,0,1,0,0,0,1,0,,,,,7.7,0.0,0
64.855353,-147.858567,5,5,2.92,0,5,5,2.92,0,2401,2018-02-16 21:15:28.600,2018-02-16 12:15:28.600,18,0,0.00,12.383000,64.855355,-147.858570,0.00,0.22,-2.91,0,-3,32,0,1,0,97,100,-6186,3755,12383,2921.50,0,WP,1,1,0,0,0,0,0,1518815728600,4257,4250,4248,0,0,0,13,,,,,,,0,0,0,4,-37,321,138,0,320,14,17,13.04,3.04,0,1,-12,0,,,100,100,0,1,0,0,0,1,0,,,,,7.7,0.0,0
64.855353,-147.858567,6,6,3.58,1,6,6,3.58,1,2499,2018-02-16 21:15:28.699,2018-02-16 12:15:28.699,18,0,0.00,12.383000,64.855355,-147.858570,0.00,0.00,-3.58,0,-3,32,0,1,0,97,100,-6186,3755,12383,2921.50,0,WP,1,1,0,0,0,0,0,1518815728698,4257,4250,4248,0,0,0,13,,,,,,,0,0,0,3,-34,321,138,0,320,14,18,16.00,3.12,0,0,-16,0,,,100,100,0,1,0,0,0,1,0,,,,,7.8,0.0,0
64.855353,-147.858566,6,6,4.03,1,6,6,4.03,1,2598,2018-02-16 21:15:28.798,2018-02-16 12:15:28.798,18,0,0.00,12.383000,64.855355,-147.858570,0.00,0.00,-4.03,0,-3,32,0,1,0,97,100,-6186,3755,12383,2921.50,0,WP,1,1,0,0,0,0,0,1518815728797,4257,4250,4248,0,0,0,13,,,,,,,0,0,0,3,-36,320,138,0,320,14,20,18.00,3.18,0,0,-17,0,,,100,100,0,1,0,0,0,1,0,,,,,7.8,0.0,0
64.855353,-147.858566,7,7,4.47,1,7,7,4.47,1,2700,2018-02-16 21:15:28.899,2018-02-16 12:15:28.900,18,0,0.00,12.383000,64.855355,-147.858570,0.00,0.00,-4.47,0,-3,31,0,1,0,97,100,-6186,3755,12383,2921.50,0,WP,1,1,0,0,0,0,0,1518815728899,4257,4250,4248,0,0,0,13,,,,,,,0,0,0,0,-35,319,138,0,320,14,22,20.00,3.24,0,0,-20,0,,,100,100,0,1,0,0,0,1,0,,,,,8.9,0.0,0
64.855353,-147.858566,8,8,5.14,1,8,8,5.14,1,2788,2018-02-16 21:15:28.988,2018-02-16 12:15:28.988,18,0,0.00,12.383000,64.855355,-147.858570,0.00,0.00,-5.14,0,-3,31,0,1,0,97,100,-6186,3755,12383,2921.50,0,WP,1,1,0,0,0,0,0,1518815728987,4257,4250,4248,0,0,0,13,,,,,,,0,0,0,0,-34,319,138,0,320,14,25,23.00,3.25,0,0,-22,0,,,100,100,0,1,0,0,0,1,0,,,,,8.9,0.0,0
64.855353,-147.858566,8,8,5.59,1,8,8,5.59,1,2897,2018-02-16 21:15:29.097,2018-02-16 12:15:29.097,18,0,0.00,12.319000,64.855355,-147.858570,0.00,0.00,-5.59,0,-3,31,0,1,0,97,100,-7704,3750,12319,2921.50,0,WP,1,1,0,0,0,0,0,1518815729096,4257,4250,4248,0,0,0,13,,,,,,,0,0,0,1,-33,319,138,0,320,14,27,25.00,3.26,0,0,-25,0,,,100,100,0,1,0,0,0,1,0,,,,,11.9,0.0,0
64.855353,-147.858566,9,9,6.26,1,9,9,6.26,1,2997,2018-02-16 21:15:29.196,2018-02-16 12:15:29.196,18,0,0.00,12.319000,64.855355,-147.858570,0.00,0.00,-6.26,0,-3,31,0,1,0,97,100,-7704,3750,12319,2921.50,0,WP,1,1,0,0,0,0,0,1518815729196,4257,4250,4248,0,0,0,13,,,,,,,0,0,0,0,-31,319,138,0,320,14,30,28.00,3.23,0,0,-27,0,,,100,100,0,1,0,0,0,1,0,,,,,11.9,0.0,0
64.855353,-147.858566,10,10,6.71,1,10,10,6.71,1,3103,2018-02-16 21:15:29.302,2018-02-16 12:15:29.302,18,0,0.00,12.319000,64.855355,-147.858570,0.00,0.00,-6.71,0,-2,31,0,1,0,97,100,-7704,3750,12319,2921.50,0,WP,1,1,0,0,0,0,0,1518815729302,4257,4250,4248,0,0,0,13,,,,,,,0,0,0,0,-29,318,138,0,320,14,32,30.00,3.22,0,0,-30,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.855353,-147.858566,11,11,7.16,1,11,11,7.16,1,3198,2018-02-16 21:15:29.398,2018-02-16 12:15:29.398,18,0,0.00,12.319000,64.855355,-147.858570,0.00,0.00,-7.16,0,-3,31,0,1,0,97,100,-7704,3750,12319,2921.50,0,WP,1,1,0,0,0,0,0,1518815729397,4257,4250,4248,0,0,0,13,,,,,,,0,0,0,2,-33,318,138,0,320,14,35,32.00,3.16,0,0,-32,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.855353,-147.858567,12,12,7.38,1,12,12,7.38,1,3285,2018-02-16 21:15:29.485,2018-02-16 12:15:29.485,18,0,0.00,12.319000,64.855355,-147.858570,0.00,0.00,-7.38,0,-3,31,0,1,0,97,100,-7704,3750,12319,2921.50,0,WP,1,1,0,0,0,0,0,1518815729484,4257,4250,4248,0,0,0,13,,,,,,,0,0,0,2,-34,319,138,0,320,14,39,33.00,3.11,0,0,-32,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.855353,-147.858567,14,14,7.38,1,14,14,7.38,1,3398,2018-02-16 21:15:29.597,2018-02-16 12:15:29.597,18,0,0.00,12.319000,64.855355,-147.858570,0.00,0.00,-7.38,0,-3,32,0,1,0,97,100,-7704,3750,12319,2921.50,0,WP,1,1,0,0,0,0,0,1518815729597,4257,4250,4248,0,0,0,13,,,,,,,0,0,0,2,-35,320,138,0,320,14,43,33.00,3.08,0,0,-32,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.855353,-147.858567,15,15,7.38,1,15,15,7.38,1,3497,2018-02-16 21:15:29.697,2018-02-16 12:15:29.697,18,0,0.00,12.319000,64.855355,-147.858570,0.00,0.00,-7.38,0,-3,32,0,1,0,97,100,-7704,3750,12319,2921.50,0,WP,1,1,0,0,0,0,0,1518815729696,4257,4250,4248,0,0,0,13,,,,,,,0,0,0,3,-33,320,138,0,320,14,45,33.00,3.07,0,0,-32,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.855353,-147.858567,16,16,7.16,0,16,16,7.38,1,3602,2018-02-16 21:15:29.801,2018-02-16 12:15:29.801,18,0,0.00,12.319000,64.855355,-147.858570,0.00,0.00,-7.16,0,-3,32,0,1,0,97,100,-7704,3750,12319,2921.50,0,WP,1,1,0,0,0,0,0,1518815729801,4257,4250,4248,0,0,0,13,,,,,,,0,0,0,2,-32,320,138,0,320,14,49,32.00,3.02,0,0,-32,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.855353,-147.858567,17,17,7.16,0,17,17,7.38,1,3704,2018-02-16 21:15:29.904,2018-02-16 12:15:29.904,18,0,0.00,12.319000,64.855355,-147.858570,0.00,0.00,-7.16,0,-2,32,0,1,0,97,100,-7704,3750,12319,2921.50,0,WP,1,1,0,0,0,0,0,1518815729903,4257,4250,4248,0,0,0,13,,,,,,,0,0,0,3,-28,320,138,0,320,14,53,32.00,2.99,0,0,-32,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.855353,-147.858567,18,18,6.93,0,18,18,7.38,1,3801,2018-02-16 21:15:30.000,2018-02-16 12:15:30.000,18,0,0.00,12.319000,64.855355,-147.858570,0.00,0.00,-6.93,0,-2,32,0,1,0,97,100,-7704,3750,12319,2921.50,0,WP,1,1,0,0,0,0,0,1518815730000,4257,4250,4248,0,0,0,13,,,,,,,0,0,0,2,-26,320,138,0,320,14,55,31.00,2.94,0,0,-30,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.855353,-147.858567,19,19,6.93,0,19,19,7.38,1,3902,2018-02-16 21:15:30.102,2018-02-16 12:15:30.102,18,0,0.00,12.319000,64.855355,-147.858570,0.00,0.00,-6.93,0,-2,32,0,1,0,97,100,-7704,3750,12319,2921.50,0,WP,1,1,0,0,0,0,0,1518815730101,4257,4250,4248,0,0,0,13,,,,,,,0,0,0,3,-26,320,138,0,320,14,59,31.00,2.92,0,0,-30,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.855353,-147.858567,20,20,6.93,0,20,20,7.38,1,3998,2018-02-16 21:15:30.197,2018-02-16 12:15:30.197,18,0,0.00,12.319000,64.855355,-147.858570,0.00,0.00,-6.93,0,-2,32,0,1,0,97,100,-7704,3750,12319,2921.50,0,WP,1,1,0,0,0,0,0,1518815730197,4257,4250,4248,0,0,0,13,,,,,,,0,0,0,3,-26,320,138,0,320,14,61,31.00,2.90,0,0,-30,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.855353,-147.858568,21,21,6.71,0,21,21,7.38,1,4088,2018-02-16 21:15:30.288,2018-02-16 12:15:30.288,18,0,0.00,12.319000,64.855355,-147.858570,0.00,0.00,-6.71,0,-2,32,0,1,0,97,100,-7704,3750,12319,2921.50,0,WP,1,1,0,0,0,0,0,1518815730287,4257,4250,4248,0,0,0,13,,,,,,,0,0,0,4,-28,320,138,0,320,14,65,30.00,2.91,0,0,-30,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.855353,-147.858568,22,22,6.71,0,22,22,7.38,1,4191,2018-02-16 21:15:30.391,2018-02-16 12:15:30.391,18,0,0.00,12.319000,64.855355,-147.858570,0.00,0.00,-6.71,0,-2,32,0,1,0,97,100,-7704,3750,12319,2921.50,0,WP,1,1,0,0,0,0,0,1518815730390,4257,4250,4248,0,0,0,13,,,,,,,0,0,0,4,-29,320,138,0,320,14,68,30.00,2.93,0,0,-30,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.855353,-147.858568,23,23,6.71,0,23,23,7.38,1,4294,2018-02-16 21:15:30.493,2018-02-16 12:15:30.493,18,0,0.00,12.319000,64.855355,-147.858570,0.00,0.00,-6.71,0,-3,32,0,1,0,97,100,-7704,3750,12319,2921.50,0,WP,1,1,0,0,0,0,0,1518815730493,4257,4250,4248,0,0,0,13,,,,,,,0,0,0,4,-31,320,138,0,320,14,70,30.00,2.96,0,0,-30,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.855353,-147.858568,24,24,6.71,0,24,24,7.38,1,4397,2018-02-16 21:15:30.597,2018-02-16 12:15:30.597,18,0,0.00,12.319000,64.855355,-147.858570,0.00,0.00,-6.71,0,-3,32,0,1,0,97,100,-7704,3750,12319,2921.50,0,WP,1,1,0,0,0,0,0,1518815730596,4257,4250,4248,0,0,0,13,,,,,,,0,0,0,4,-32,320,138,0,320,14,74,30.00,2.97,0,0,-30,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.855353,-147.858568,24,24,6.04,0,24,24,7.38,1,4500,2018-02-16 21:15:30.700,2018-02-16 12:15:30.700,18,0,0.00,12.319000,64.855355,-147.858570,0.00,0.00,-6.04,0,-3,32,0,1,0,97,100,-7704,3750,12319,2921.50,0,WP,1,1,0,0,0,0,0,1518815730699,4257,4250,4248,0,0,0,13,,,,,,,0,0,0,3,-31,320,138,0,320,14,75,27.00,2.99,0,0,-27,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.855353,-147.858568,25,25,5.82,0,25,25,7.38,1,4603,2018-02-16 21:15:30.803,2018-02-16 12:15:30.803,18,0,0.00,12.319000,64.855355,-147.858570,0.00,0.00,-5.82,0,-3,32,0,1,0,97,100,-7704,3750,12319,2921.50,0,WP,1,1,0,0,0,0,0,1518815730802,4257,4250,4248,0,0,0,13,,,,,,,0,0,0,4,-31,320,138,0,320,14,78,26.00,3.01,0,0,-25,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.855353,-147.858568,26,26,5.82,1,26,26,7.38,1,4702,2018-02-16 21:15:30.901,2018-02-16 12:15:30.902,18,0,0.00,12.319000,64.855355,-147.858570,0.00,0.00,-5.82,0,-3,32,0,1,0,97,100,-7704,3750,12319,2921.50,0,WP,1,1,0,0,0,0,0,1518815730901,4257,4250,4248,0,0,0,13,,,,,,,0,0,0,7,-31,320,138,0,320,14,80,26.00,3.05,0,0,-25,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.855353,-147.858568,27,27,6.04,1,27,27,7.38,1,4812,2018-02-16 21:15:31.011,2018-02-16 12:15:31.012,18,0,0.00,12.319000,64.855355,-147.858570,0.00,0.00,-6.04,0,-3,32,0,1,0,97,100,-7704,3750,12319,2921.50,0,WP,1,1,0,0,0,0,0,1518815731011,4257,4250,4248,0,0,0,13,,,,,,,0,0,0,9,-34,320,138,0,320,14,83,27.00,3.10,0,0,-27,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.855353,-147.858568,28,28,6.26,1,28,28,7.38,1,4902,2018-02-16 21:15:31.102,2018-02-16 12:15:31.102,18,0,0.00,12.405000,64.855355,-147.858570,0.00,0.00,-6.26,-1,-3,32,0,1,0,97,100,-10070,3746,12405,2921.50,0,WP,1,1,0,0,0,0,0,1518815731101,4257,4250,4248,0,0,0,13,,,,,,,0,0,0,10,-34,320,138,0,320,14,86,28.00,3.17,0,0,-27,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.855353,-147.858568,29,29,6.26,1,29,29,7.38,1,4992,2018-02-16 21:15:31.192,2018-02-16 12:15:31.192,18,0,0.00,12.405000,64.855355,-147.858570,0.00,0.00,-6.26,-1,-3,32,0,1,0,97,100,-10070,3746,12405,2921.50,0,WP,1,1,0,0,0,0,0,1518815731191,4257,4250,4248,0,0,0,13,,,,,,,0,0,0,10,-36,320,138,0,320,14,88,28.00,3.22,0,0,-27,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
